Company Id,Upline station,Arrival Station,Scheduled Arvl Datetime,Sch Arv Date,Sch Arv Time,Gate,Departure Station,Downline Arrival Station,Scheduled Dept Datetime,Sch Dept Date,Sch Dept Time,Fleet,Tail Number
UA,ORD,RIC,2019-06-26 21:23:00,2019-06-26,21:23:00,B3,RIC,ORD,2019-06-27 07:00:00,2019-06-27,07:00:00,B737-800,N77296
YV,IAD,RIC,2019-06-20 22:55:00,2019-06-20,22:55:00,B4,RIC,IAH,2019-06-21 06:05:00,2019-06-21,06:05:00,CRJ-700,N518LR
EV,ORD,RIC,2019-06-21 00:30:00,2019-06-21,00:30:00,B2,RIC,EWR,2019-06-21 05:45:00,2019-06-21,05:45:00,ERJ-145,N11551
OO,ORD,RIC,2019-06-26 10:00:00,2019-06-26,10:00:00,B3,RIC,ORD,2019-06-26 10:30:00,2019-06-26,10:30:00,CRJ-200,N908EV
OO,DEN,RIC,2019-06-21 23:29:00,2019-06-21,23:29:00,B1,RIC,DEN,2019-06-22 06:25:00,2019-06-22,06:25:00,ERJ-175,N204SY
OO,ORD,RIC,2019-06-23 10:00:00,2019-06-23,10:00:00,B4,RIC,ORD,2019-06-23 10:30:00,2019-06-23,10:30:00,CRJ-200,N934SW
OO,DEN,RIC,2019-06-20 23:29:00,2019-06-20,23:29:00,B1,RIC,DEN,2019-06-21 06:25:00,2019-06-21,06:25:00,ERJ-175,N131SY
EV,EWR,RIC,2019-06-26 16:49:00,2019-06-26,16:49:00,B3,RIC,EWR,2019-06-26 18:00:00,2019-06-26,18:00:00,ERJ-145,N11189
ZW,IAD,RIC,2019-06-25 18:06:00,2019-06-25,18:06:00,B1,RIC,ORD,2019-06-25 18:45:00,2019-06-25,18:45:00,CRJ-200,N433AW
YV,IAH,RIC,2019-06-18 22:38:00,2019-06-18,22:38:00,B7,RIC,IAD,2019-06-19 06:45:00,2019-06-19,06:45:00,ERJ-175,N89315
YV,IAH,RIC,2019-06-17 16:08:00,2019-06-17,16:08:00,B1,RIC,IAH,2019-06-17 16:45:00,2019-06-17,16:45:00,ERJ-175,N89342
ZW,ORD,RIC,2019-06-21 15:03:00,2019-06-21,15:03:00,B1,RIC,IAD,2019-06-21 15:35:00,2019-06-21,15:35:00,CRJ-200,N468AW
EV,EWR,RIC,2019-06-24 16:49:00,2019-06-24,16:49:00,B2,RIC,EWR,2019-06-24 18:00:00,2019-06-24,18:00:00,ERJ-145,N14993
YV,IAH,RIC,2019-06-26 16:08:00,2019-06-26,16:08:00,B1,RIC,IAH,2019-06-26 16:45:00,2019-06-26,16:45:00,ERJ-175,N82338
OO,DEN,RIC,2019-06-29 23:29:00,2019-06-29,23:29:00,B1,RIC,DEN,2019-06-30 06:25:00,2019-06-30,06:25:00,ERJ-175,N136SY
UA,ORD,RIC,2019-06-25 21:23:00,2019-06-25,21:23:00,B3,RIC,ORD,2019-06-26 07:00:00,2019-06-26,07:00:00,B737-800,N33292
C5,EWR,RIC,2019-06-23 18:44:00,2019-06-23,18:44:00,B4,RIC,EWR,2019-06-23 19:15:00,2019-06-23,19:15:00,ERJ-145,N11187
EV,EWR,RIC,2019-06-21 16:49:00,2019-06-21,16:49:00,B4,RIC,EWR,2019-06-21 18:00:00,2019-06-21,18:00:00,ERJ-145,N15574
C5,EWR,RIC,2019-06-16 18:43:00,2019-06-16,18:43:00,B2,RIC,BUF,2019-06-16 21:30:00,2019-06-16,21:30:00,ERJ-145,N21154
YV,IAH,RIC,2019-06-24 22:38:00,2019-06-24,22:38:00,B7,RIC,IAD,2019-06-25 06:45:00,2019-06-25,06:45:00,ERJ-175,N87345
OO,ORD,RIC,2019-06-20 10:00:00,2019-06-20,10:00:00,B3,RIC,ORD,2019-06-20 10:30:00,2019-06-20,10:30:00,CRJ-200,N975SW
C5,EWR,RIC,2019-06-21 18:43:00,2019-06-21,18:43:00,B4,RIC,EWR,2019-06-21 19:15:00,2019-06-21,19:15:00,ERJ-145,N13161
YV,IAH,RIC,2019-06-21 22:38:00,2019-06-21,22:38:00,B7,RIC,IAD,2019-06-22 06:45:00,2019-06-22,06:45:00,ERJ-175,N88301
EV,EWR,RIC,2019-06-22 16:49:00,2019-06-22,16:49:00,B4,RIC,EWR,2019-06-22 18:00:00,2019-06-22,18:00:00,ERJ-145,N12540
C5,EWR,RIC,2019-06-24 18:43:00,2019-06-24,18:43:00,B2,RIC,EWR,2019-06-24 19:15:00,2019-06-24,19:15:00,ERJ-145,N14168
YV,IAD,RIC,2019-06-19 22:55:00,2019-06-19,22:55:00,B7,RIC,IAH,2019-06-20 06:05:00,2019-06-20,06:05:00,CRJ-700,N507MJ
C5,EWR,RIC,2019-06-27 10:10:00,2019-06-27,10:10:00,B4,RIC,EWR,2019-06-27 10:50:00,2019-06-27,10:50:00,ERJ-145,N27190
ZW,ORD,RIC,2019-06-25 15:03:00,2019-06-25,15:03:00,B2,RIC,IAD,2019-06-25 15:35:00,2019-06-25,15:35:00,CRJ-200,N450AW
C5,IAD,RIC,2019-06-22 13:36:00,2019-06-22,13:36:00,B3,RIC,EWR,2019-06-22 14:25:00,2019-06-22,14:25:00,ERJ-145,N11199
C5,EWR,RIC,2019-06-26 18:43:00,2019-06-26,18:43:00,B4,RIC,EWR,2019-06-26 19:15:00,2019-06-26,19:15:00,ERJ-145,N16178
OO,DEN,RIC,2019-06-24 23:29:00,2019-06-24,23:29:00,B1,RIC,DEN,2019-06-25 06:25:00,2019-06-25,06:25:00,ERJ-175,N150SY
C5,EWR,RIC,2019-07-03 10:10:00,2019-07-03,10:10:00,B4,RIC,EWR,2019-07-03 10:50:00,2019-07-03,10:50:00,ERJ-145,N14179
C5,IAD,RIC,2019-06-27 13:36:00,2019-06-27,13:36:00,B1,RIC,EWR,2019-06-27 14:25:00,2019-06-27,14:25:00,ERJ-145,N21197
OO,DEN,RIC,2019-06-26 14:04:00,2019-06-26,14:04:00,B3,RIC,DEN,2019-06-26 15:40:00,2019-06-26,15:40:00,ERJ-175,N152SY
C5,IAD,RIC,2019-06-24 13:36:00,2019-06-24,13:36:00,B1,RIC,EWR,2019-06-24 14:25:00,2019-06-24,14:25:00,ERJ-145,N13202
EV,EWR,RIC,2019-06-25 16:49:00,2019-06-25,16:49:00,B4,RIC,EWR,2019-06-25 17:55:00,2019-06-25,17:55:00,ERJ-145,N11109
ZW,IAD,RIC,2019-06-20 18:06:00,2019-06-20,18:06:00,B3,RIC,ORD,2019-06-20 18:45:00,2019-06-20,18:45:00,CRJ-200,N445AW
UA,ORD,RIC,2019-06-22 21:23:00,2019-06-22,21:23:00,B3,RIC,ORD,2019-06-23 07:00:00,2019-06-23,07:00:00,B737-800,N73270
YV,IAD,RIC,2019-06-23 09:41:00,2019-06-23,09:41:00,B1,RIC,IAD,2019-06-23 10:45:00,2019-06-23,10:45:00,ERJ-175,N84307
YV,IAH,RIC,2019-06-17 22:38:00,2019-06-17,22:38:00,B4,RIC,IAD,2019-06-18 06:45:00,2019-06-18,06:45:00,ERJ-175,N85355
ZW,IAD,RIC,2019-06-28 18:06:00,2019-06-28,18:06:00,B1,RIC,ORD,2019-06-28 18:45:00,2019-06-28,18:45:00,CRJ-200,N464AW
YV,IAD,RIC,2019-06-26 09:41:00,2019-06-26,09:41:00,B4,RIC,IAD,2019-06-26 10:45:00,2019-06-26,10:45:00,CRJ-700,N503MJ
C5,EWR,RIC,2019-06-27 18:43:00,2019-06-27,18:43:00,B4,RIC,EWR,2019-06-27 19:15:00,2019-06-27,19:15:00,ERJ-145,N13202
EV,EWR,RIC,2019-06-28 12:58:00,2019-06-28,12:58:00,B4,RIC,ORD,2019-06-28 13:30:00,2019-06-28,13:30:00,ERJ-145,N19554
YV,IAD,RIC,2019-06-27 22:55:00,2019-06-27,22:55:00,B4,RIC,IAH,2019-06-28 06:05:00,2019-06-28,06:05:00,CRJ-700,N502MJ
ZW,IAD,RIC,2019-06-22 18:06:00,2019-06-22,18:06:00,B1,RIC,ORD,2019-06-22 18:45:00,2019-06-22,18:45:00,CRJ-200,N441ZW
OO,DEN,RIC,2019-06-23 13:58:00,2019-06-23,13:58:00,B3,RIC,DEN,2019-06-23 15:40:00,2019-06-23,15:40:00,ERJ-175,N142SY
UA,ORD,RIC,2019-06-23 21:23:00,2019-06-23,21:23:00,B3,RIC,ORD,2019-06-24 07:00:00,2019-06-24,07:00:00,B737-800,N78285
YV,IAD,RIC,2019-06-18 09:41:00,2019-06-18,09:41:00,B1,RIC,IAD,2019-06-18 10:45:00,2019-06-18,10:45:00,CRJ-700,N507MJ
OO,DEN,RIC,2019-06-26 23:29:00,2019-06-26,23:29:00,B1,RIC,DEN,2019-06-27 06:25:00,2019-06-27,06:25:00,ERJ-175,N208SY
YV,IAD,RIC,2019-06-28 09:41:00,2019-06-28,09:41:00,B3,RIC,IAD,2019-06-28 10:45:00,2019-06-28,10:45:00,CRJ-700,N519LR
YV,IAD,RIC,2019-06-25 22:55:00,2019-06-25,22:55:00,B4,RIC,IAH,2019-06-26 06:05:00,2019-06-26,06:05:00,CRJ-700,N519LR
C5,EWR,RIC,2019-06-30 18:44:00,2019-06-30,18:44:00,B2,RIC,EWR,2019-06-30 19:15:00,2019-06-30,19:15:00,ERJ-145,N12172
OO,ORD,RIC,2019-06-27 10:00:00,2019-06-27,10:00:00,B3,RIC,ORD,2019-06-27 10:30:00,2019-06-27,10:30:00,CRJ-200,N960SW
OO,DEN,RIC,2019-06-28 14:04:00,2019-06-28,14:04:00,B3,RIC,DEN,2019-06-28 15:40:00,2019-06-28,15:40:00,ERJ-175,N163SY
ZW,ORD,RIC,2019-06-26 15:03:00,2019-06-26,15:03:00,B4,RIC,IAD,2019-06-26 15:35:00,2019-06-26,15:35:00,CRJ-200,N451AW
YV,IAD,RIC,2019-06-24 22:55:00,2019-06-24,22:55:00,B4,RIC,IAH,2019-06-25 06:05:00,2019-06-25,06:05:00,CRJ-700,N518LR
EV,MEM,RIC,2019-06-27 15:40:00,2019-06-27,15:40:00,B4,RIC,EWR,2019-06-27 18:00:00,2019-06-27,18:00:00,ERJ-145,N16546
YV,IAH,RIC,2019-06-25 22:38:00,2019-06-25,22:38:00,B7,RIC,IAD,2019-06-26 06:45:00,2019-06-26,06:45:00,ERJ-175,N88331
EV,EWR,RIC,2019-06-26 21:44:00,2019-06-26,21:44:00,B2,RIC,EWR,2019-06-27 05:45:00,2019-06-27,05:45:00,ERJ-145,N16546
ZW,IAD,RIC,2019-06-23 18:06:00,2019-06-23,18:06:00,B1,RIC,ORD,2019-06-23 18:45:00,2019-06-23,18:45:00,CRJ-200,N431AW
OO,DEN,RIC,2019-06-27 23:29:00,2019-06-27,23:29:00,B1,RIC,DEN,2019-06-28 06:25:00,2019-06-28,06:25:00,ERJ-175,N153SY
UA,ORD,RIC,2019-07-01 21:23:00,2019-07-01,21:23:00,B3,RIC,ORD,2019-07-02 07:00:00,2019-07-02,07:00:00,B737-800,N37290
C5,IAD,RIC,2019-06-26 13:36:00,2019-06-26,13:36:00,B1,RIC,EWR,2019-06-26 14:25:00,2019-06-26,14:25:00,ERJ-145,N14198
EV,EWR,RIC,2019-06-30 16:49:00,2019-06-30,16:49:00,B1,RIC,EWR,2019-06-30 17:55:00,2019-06-30,17:55:00,ERJ-145,N11539
EV,EWR,RIC,2019-06-27 12:58:00,2019-06-27,12:58:00,B4,RIC,ORD,2019-06-27 13:30:00,2019-06-27,13:30:00,ERJ-145,N13975
EV,ORD,RIC,2019-06-22 00:30:00,2019-06-22,00:30:00,B2,RIC,EWR,2019-06-22 09:30:00,2019-06-22,09:30:00,ERJ-145,N19554
ZW,ORD,RIC,2019-07-04 15:03:00,2019-07-04,15:03:00,B4,RIC,IAD,2019-07-04 15:35:00,2019-07-04,15:35:00,CRJ-200,N467AW
YV,IAD,RIC,2019-06-24 09:41:00,2019-06-24,09:41:00,B4,RIC,IAD,2019-06-24 10:45:00,2019-06-24,10:45:00,CRJ-700,N514MJ
C5,EWR,RIC,2019-06-24 10:10:00,2019-06-24,10:10:00,B1,RIC,EWR,2019-06-24 10:50:00,2019-06-24,10:50:00,ERJ-145,N14186
C5,EWR,RIC,2019-06-28 19:59:00,2019-06-28,19:59:00,B4,RIC,IAD,2019-06-28 20:30:00,2019-06-28,20:30:00,ERJ-145,N11199
OO,DEN,RIC,2019-06-25 14:04:00,2019-06-25,14:04:00,B3,RIC,DEN,2019-06-25 15:40:00,2019-06-25,15:40:00,ERJ-175,N108SY
YV,IAH,RIC,2019-06-26 22:38:00,2019-06-26,22:38:00,B4,RIC,IAD,2019-06-27 06:45:00,2019-06-27,06:45:00,ERJ-175,N86350
YV,IAH,RIC,2019-06-28 16:08:00,2019-06-28,16:08:00,B4,RIC,IAH,2019-06-28 16:45:00,2019-06-28,16:45:00,ERJ-175,N89349
ZW,ORD,RIC,2019-06-29 15:03:00,2019-06-29,15:03:00,B4,RIC,IAD,2019-06-29 15:35:00,2019-06-29,15:35:00,CRJ-200,N459AW
EV,EWR,RIC,2019-06-25 12:58:00,2019-06-25,12:58:00,B4,RIC,ORD,2019-06-25 13:30:00,2019-06-25,13:30:00,ERJ-145,N15986
OO,DEN,RIC,2019-06-29 14:04:00,2019-06-29,14:04:00,B1,RIC,DEN,2019-06-29 14:45:00,2019-06-29,14:45:00,ERJ-175,N144SY
C5,EWR,RIC,2019-06-27 19:59:00,2019-06-27,19:59:00,B1,RIC,IAD,2019-06-27 20:30:00,2019-06-27,20:30:00,ERJ-145,N12175
C5,EWR,RIC,2019-06-26 19:59:00,2019-06-26,19:59:00,B1,RIC,IAD,2019-06-26 20:30:00,2019-06-26,20:30:00,ERJ-145,N23139
C5,EWR,RIC,2019-06-25 19:59:00,2019-06-25,19:59:00,B1,RIC,IAD,2019-06-25 20:30:00,2019-06-25,20:30:00,ERJ-145,N14168
YV,IAH,RIC,2019-07-02 16:08:00,2019-07-02,16:08:00,B4,RIC,IAH,2019-07-02 16:45:00,2019-07-02,16:45:00,ERJ-175,N89342
OO,DEN,RIC,2019-07-02 14:04:00,2019-07-02,14:04:00,B3,RIC,DEN,2019-07-02 15:41:00,2019-07-02,15:41:00,ERJ-175,N119SY
YV,IAH,RIC,2019-06-21 16:08:00,2019-06-21,16:08:00,B3,RIC,IAH,2019-06-21 16:45:00,2019-06-21,16:45:00,ERJ-175,N87318
C5,EWR,RIC,2019-06-30 19:59:00,2019-06-30,19:59:00,B1,RIC,IAD,2019-06-30 20:30:00,2019-06-30,20:30:00,ERJ-145,N12157
C5,EWR,RIC,2019-06-26 10:10:00,2019-06-26,10:10:00,B1,RIC,EWR,2019-06-26 10:50:00,2019-06-26,10:50:00,ERJ-145,N16147
UA,ORD,RIC,2019-06-28 21:23:00,2019-06-28,21:23:00,B3,RIC,ORD,2019-06-29 07:00:00,2019-06-29,07:00:00,B737-800,N27246
YV,IAD,RIC,2019-06-30 09:41:00,2019-06-30,09:41:00,B3,RIC,IAD,2019-06-30 10:45:00,2019-06-30,10:45:00,CRJ-700,N502MJ
YV,IAH,RIC,2019-06-29 23:13:00,2019-06-29,23:13:00,B7,RIC,IAD,2019-06-30 06:45:00,2019-06-30,06:45:00,ERJ-175,N87345
YV,IAD,RIC,2019-06-27 09:41:00,2019-06-27,09:41:00,B1,RIC,IAD,2019-06-27 10:45:00,2019-06-27,10:45:00,CRJ-700,N518LR
ZW,ORD,RIC,2019-07-01 15:03:00,2019-07-01,15:03:00,B1,RIC,IAD,2019-07-01 15:35:00,2019-07-01,15:35:00,CRJ-200,N457AW
ZW,ORD,RIC,2019-07-02 15:03:00,2019-07-02,15:03:00,B1,RIC,IAD,2019-07-02 15:35:00,2019-07-02,15:35:00,CRJ-200,N459AW
ZW,ORD,RIC,2019-07-06 15:03:00,2019-07-06,15:03:00,B3,RIC,IAD,2019-07-06 15:35:00,2019-07-06,15:35:00,CRJ-200,N411ZW
YV,IAH,RIC,2019-07-01 16:08:00,2019-07-01,16:08:00,B4,RIC,IAH,2019-07-01 16:45:00,2019-07-01,16:45:00,ERJ-175,N86344
YV,IAH,RIC,2019-06-23 22:38:00,2019-06-23,22:38:00,B7,RIC,IAD,2019-06-24 06:45:00,2019-06-24,06:45:00,ERJ-175,N88359
EV,EWR,RIC,2019-06-28 16:49:00,2019-06-28,16:49:00,B3,RIC,EWR,2019-06-28 18:00:00,2019-06-28,18:00:00,ERJ-145,N11535
YV,IAD,RIC,2019-06-28 22:55:00,2019-06-28,22:55:00,B4,RIC,IAH,2019-06-29 06:05:00,2019-06-29,06:05:00,CRJ-700,N505MJ
OO,ORD,RIC,2019-06-25 10:00:00,2019-06-25,10:00:00,B3,RIC,ORD,2019-06-25 10:30:00,2019-06-25,10:30:00,CRJ-200,N903EV
UA,ORD,RIC,2019-06-27 21:23:00,2019-06-27,21:23:00,B3,RIC,ORD,2019-06-28 07:00:00,2019-06-28,07:00:00,B737-800,N77295
OO,DEN,RIC,2019-06-23 23:29:00,2019-06-23,23:29:00,B1,RIC,DEN,2019-06-24 06:25:00,2019-06-24,06:25:00,ERJ-175,N165SY
YV,IAH,RIC,2019-06-27 16:08:00,2019-06-27,16:08:00,B1,RIC,IAH,2019-06-27 16:45:00,2019-06-27,16:45:00,ERJ-175,N80343
YV,IAH,RIC,2019-06-22 16:08:00,2019-06-22,16:08:00,B1,RIC,IAH,2019-06-22 16:45:00,2019-06-22,16:45:00,ERJ-175,N86350
UA,ORD,RIC,2019-07-03 21:23:00,2019-07-03,21:23:00,B3,RIC,ORD,2019-07-04 07:00:00,2019-07-04,07:00:00,B737-800,N35204
ZW,ORD,RIC,2019-06-28 15:03:00,2019-06-28,15:03:00,B1,RIC,IAD,2019-06-28 15:35:00,2019-06-28,15:35:00,CRJ-200,N448AW
YV,IAH,RIC,2019-06-25 16:08:00,2019-06-25,16:08:00,B1,RIC,IAH,2019-06-25 16:45:00,2019-06-25,16:45:00,ERJ-175,N87339
EV,EWR,RIC,2019-06-26 12:58:00,2019-06-26,12:58:00,B4,RIC,ORD,2019-06-26 13:30:00,2019-06-26,13:30:00,ERJ-145,N11184
UA,ORD,RIC,2019-06-24 21:23:00,2019-06-24,21:23:00,B3,RIC,ORD,2019-06-25 07:00:00,2019-06-25,07:00:00,B737-800,N16234
EV,EWR,RIC,2019-07-04 10:05:00,2019-07-04,10:05:00,B2,RIC,EWR,2019-07-04 09:30:00,2019-07-04,09:30:00,ERJ-145,N29917
C5,EWR,RIC,2019-07-01 18:44:00,2019-07-01,18:44:00,B1,RIC,EWR,2019-07-01 19:15:00,2019-07-01,19:15:00,ERJ-145,N14162
ZW,ORD,RIC,2019-06-30 15:03:00,2019-06-30,15:03:00,B2,RIC,IAD,2019-06-30 15:35:00,2019-06-30,15:35:00,CRJ-200,N466AW
YV,IAD,RIC,2019-07-03 22:55:00,2019-07-03,22:55:00,B4,RIC,IAH,2019-07-04 06:05:00,2019-07-04,06:05:00,CRJ-700,N521LR
OO,DEN,RIC,2019-06-27 14:04:00,2019-06-27,14:04:00,B3,RIC,DEN,2019-06-27 15:40:00,2019-06-27,15:40:00,ERJ-175,N164SY
YV,IAH,RIC,2019-06-23 16:08:00,2019-06-23,16:08:00,B1,RIC,IAH,2019-06-23 16:45:00,2019-06-23,16:45:00,ERJ-175,N89317
EV,ORD,RIC,2019-06-29 00:30:00,2019-06-29,00:30:00,B2,RIC,ABE,2019-06-29 08:00:00,2019-06-29,08:00:00,ERJ-145,N13118
OO,DEN,RIC,2019-06-30 14:04:00,2019-06-30,14:04:00,B3,RIC,DEN,2019-06-30 15:40:00,2019-06-30,15:40:00,ERJ-175,N167SY
OO,ORD,RIC,2019-06-24 10:00:00,2019-06-24,10:00:00,B3,RIC,ORD,2019-06-24 10:30:00,2019-06-24,10:30:00,CRJ-200,N864AS
UA,ORD,RIC,2019-07-10 21:18:00,2019-07-10,21:18:00,B3,RIC,ORD,2019-07-11 07:00:00,2019-07-11,07:00:00,B737-800,N37287
EV,EWR,RIC,2019-07-04 16:49:00,2019-07-04,16:49:00,B1,RIC,EWR,2019-07-04 18:00:00,2019-07-04,18:00:00,ERJ-145,N24103
C5,EWR,RIC,2019-06-24 19:59:00,2019-06-24,19:59:00,B4,RIC,IAD,2019-06-24 20:30:00,2019-06-24,20:30:00,ERJ-145,N14186
C5,IAD,RIC,2019-07-01 13:36:00,2019-07-01,13:36:00,B4,RIC,EWR,2019-07-01 14:25:00,2019-07-01,14:25:00,ERJ-145,N12157
ZW,IAD,RIC,2019-06-30 18:06:00,2019-06-30,18:06:00,B4,RIC,ORD,2019-06-30 18:45:00,2019-06-30,18:45:00,CRJ-200,N470ZW
OO,DEN,RIC,2019-07-01 14:04:00,2019-07-01,14:04:00,B3,RIC,DEN,2019-07-01 15:40:00,2019-07-01,15:40:00,ERJ-175,N208SY
YV,IAD,RIC,2019-06-29 09:41:00,2019-06-29,09:41:00,B1,RIC,IAD,2019-06-29 10:45:00,2019-06-29,10:45:00,CRJ-700,N510MJ
EV,EWR,RIC,2019-07-03 21:44:00,2019-07-03,21:44:00,B2,RIC,EWR,2019-07-04 05:45:00,2019-07-04,05:45:00,ERJ-145,N29906
C5,IAD,RIC,2019-07-02 13:36:00,2019-07-02,13:36:00,B4,RIC,EWR,2019-07-02 14:25:00,2019-07-02,14:25:00,ERJ-145,N14204
C5,IAD,RIC,2019-07-03 13:36:00,2019-07-03,13:36:00,B4,RIC,EWR,2019-07-03 14:25:00,2019-07-03,14:25:00,ERJ-145,N27190
EV,ORD,RIC,2019-07-04 00:30:00,2019-07-04,00:30:00,B2,RIC,EWR,2019-07-05 05:45:00,2019-07-05,05:45:00,ERJ-145,N16559
YV,IAD,RIC,2019-06-29 22:55:00,2019-06-29,22:55:00,B4,RIC,IAH,2019-06-30 06:05:00,2019-06-30,06:05:00,CRJ-700,N515MJ
EV,EWR,RIC,2019-06-29 12:58:00,2019-06-29,12:58:00,B4,RIC,ORD,2019-06-29 13:30:00,2019-06-29,13:30:00,ERJ-145,N12540
ZW,IAD,RIC,2019-06-29 18:06:00,2019-06-29,18:06:00,B3,RIC,ORD,2019-06-29 18:45:00,2019-06-29,18:45:00,CRJ-200,N460AW
OO,DEN,RIC,2019-06-25 23:29:00,2019-06-25,23:29:00,B1,RIC,DEN,2019-06-26 06:25:00,2019-06-26,06:25:00,ERJ-175,N149SY
YV,IAH,RIC,2019-06-28 22:38:00,2019-06-28,22:38:00,B7,RIC,IAD,2019-06-29 06:45:00,2019-06-29,06:45:00,ERJ-175,N85358
C5,EWR,RIC,2019-07-11 10:10:00,2019-07-11,10:10:00,B1,RIC,EWR,2019-07-11 10:55:00,2019-07-11,10:55:00,ERJ-145,N12195
YX,EWR,RIC,2019-07-06 10:09:00,2019-07-06,10:09:00,B1,RIC,EWR,2019-07-06 10:55:00,2019-07-06,10:55:00,ERJ-170,N653RW
ZW,IAD,RIC,2019-06-26 18:06:00,2019-06-26,18:06:00,B1,RIC,SBN,2019-06-26 18:45:00,2019-06-26,18:45:00,CRJ-200,N469AW
EV,EWR,RIC,2019-07-01 16:49:00,2019-07-01,16:49:00,B1,RIC,EWR,2019-07-01 18:00:00,2019-07-01,18:00:00,ERJ-145,N14573
OO,ORD,RIC,2019-07-07 10:00:00,2019-07-07,10:00:00,B3,RIC,ORD,2019-07-07 10:30:00,2019-07-07,10:30:00,CRJ-200,N930EV
YV,IAH,RIC,2019-06-27 22:38:00,2019-06-27,22:38:00,B7,RIC,IAD,2019-06-28 06:45:00,2019-06-28,06:45:00,ERJ-175,N86312
YV,IAD,RIC,2019-07-01 22:55:00,2019-07-01,22:55:00,B4,RIC,IAD,2019-07-02 06:45:00,2019-07-02,06:45:00,CRJ-700,N503MJ
C5,IAD,RIC,2019-07-04 13:36:00,2019-07-04,13:36:00,B1,RIC,EWR,2019-07-04 14:25:00,2019-07-04,14:25:00,ERJ-145,N16183
OO,DEN,RIC,2019-06-28 23:29:00,2019-06-28,23:29:00,B1,RIC,DEN,2019-06-29 06:25:00,2019-06-29,06:25:00,ERJ-175,N142SY
ZW,IAD,RIC,2019-07-01 18:06:00,2019-07-01,18:06:00,B4,RIC,ORD,2019-07-01 18:45:00,2019-07-01,18:45:00,CRJ-200,N466AW
C5,IAD,RIC,2019-07-10 13:36:00,2019-07-10,13:36:00,B3,RIC,EWR,2019-07-10 14:25:00,2019-07-10,14:25:00,ERJ-145,N14198
ZW,ORF,RIC,2019-07-04 18:06:00,2019-07-04,18:06:00,B3,RIC,ORD,2019-07-04 18:45:00,2019-07-04,18:45:00,CRJ-200,N415AW
C5,EWR,RIC,2019-07-01 19:59:00,2019-07-01,19:59:00,B4,RIC,IAD,2019-07-01 20:30:00,2019-07-01,20:30:00,ERJ-145,N12195
OO,DEN,RIC,2019-06-30 23:29:00,2019-06-30,23:29:00,B1,RIC,DEN,2019-07-01 06:25:00,2019-07-01,06:25:00,ERJ-175,N134SY
OO,ORD,RIC,2019-07-01 10:00:00,2019-07-01,10:00:00,B1,RIC,ORD,2019-07-01 10:30:00,2019-07-01,10:30:00,CRJ-200,N905EV
OO,DEN,RIC,2019-07-05 23:29:00,2019-07-05,23:29:00,B1,RIC,DEN,2019-07-06 06:15:00,2019-07-06,06:15:00,ERJ-175,N213SY
EV,EWR,RIC,2019-07-05 16:49:00,2019-07-05,16:49:00,B3,RIC,EWR,2019-07-05 18:00:00,2019-07-05,18:00:00,ERJ-145,N12135
ZW,IAD,RIC,2019-07-03 18:06:00,2019-07-03,18:06:00,B1,RIC,ORD,2019-07-03 18:45:00,2019-07-03,18:45:00,CRJ-200,N450AW
C5,IAD,RIC,2019-07-05 13:36:00,2019-07-05,13:36:00,B1,RIC,EWR,2019-07-05 14:25:00,2019-07-05,14:25:00,ERJ-145,N21197
EV,EWR,RIC,2019-07-03 16:49:00,2019-07-03,16:49:00,B4,RIC,EWR,2019-07-03 18:00:00,2019-07-03,18:00:00,ERJ-145,N12135
EV,EWR,RIC,2019-07-01 21:44:00,2019-07-01,21:44:00,B2,RIC,EWR,2019-07-02 05:45:00,2019-07-02,05:45:00,ERJ-145,N14573
C5,IAD,RIC,2019-07-13 13:36:00,2019-07-13,13:36:00,B4,RIC,EWR,2019-07-13 14:25:00,2019-07-13,14:25:00,ERJ-145,N13202
YV,IAD,RIC,2019-07-05 09:41:00,2019-07-05,09:41:00,B3,RIC,IAD,2019-07-05 10:45:00,2019-07-05,10:45:00,CRJ-700,N516LR
ZW,IAD,RIC,2019-07-06 18:06:00,2019-07-06,18:06:00,B4,RIC,ORD,2019-07-06 18:45:00,2019-07-06,18:45:00,CRJ-200,N450AW
EV,EWR,RIC,2019-07-02 12:57:00,2019-07-02,12:57:00,B4,RIC,ORD,2019-07-02 13:30:00,2019-07-02,13:30:00,ERJ-145,N11551
YV,IAH,RIC,2019-07-03 22:38:00,2019-07-03,22:38:00,B7,RIC,IAD,2019-07-04 06:45:00,2019-07-04,06:45:00,ERJ-175,N85356
UA,ORD,RIC,2019-07-05 21:23:00,2019-07-05,21:23:00,B3,RIC,ORD,2019-07-06 07:15:00,2019-07-06,07:15:00,B737-800,N33262
C5,EWR,RIC,2019-07-04 10:10:00,2019-07-04,10:10:00,B3,RIC,EWR,2019-07-04 10:50:00,2019-07-04,10:50:00,ERJ-145,N33182
C5,EWR,RIC,2019-07-02 10:10:00,2019-07-02,10:10:00,B4,RIC,EWR,2019-07-02 10:50:00,2019-07-02,10:50:00,ERJ-145,N16183
YV,IAD,RIC,2019-07-01 09:41:00,2019-07-01,09:41:00,B3,RIC,IAD,2019-07-01 10:45:00,2019-07-01,10:45:00,CRJ-700,N501MJ
C5,EWR,RIC,2019-07-07 18:44:00,2019-07-07,18:44:00,B1,RIC,EWR,2019-07-07 19:15:00,2019-07-07,19:15:00,ERJ-145,N12160
